person,model
http://xmlns.com/foaf/0.1/person_270,Ford
http://xmlns.com/foaf/0.1/person_270,Dodge
http://xmlns.com/foaf/0.1/person_270,Ford
http://xmlns.com/foaf/0.1/person_196,Hyundai
http://xmlns.com/foaf/0.1/person_196,Hyundai
http://xmlns.com/foaf/0.1/person_289,Pontiac
http://xmlns.com/foaf/0.1/person_289,Ford
http://xmlns.com/foaf/0.1/person_289,Pontiac
http://xmlns.com/foaf/0.1/person_289,Ford
http://xmlns.com/foaf/0.1/person_644,Toyota
http://xmlns.com/foaf/0.1/person_644,Toyota
http://xmlns.com/foaf/0.1/person_347,Mitsubishi
http://xmlns.com/foaf/0.1/person_347,Mitsubishi
http://xmlns.com/foaf/0.1/person_384,Kia
http://xmlns.com/foaf/0.1/person_384,Kia
http://xmlns.com/foaf/0.1/person_363,Maserati
http://xmlns.com/foaf/0.1/person_363,Chevrolet
http://xmlns.com/foaf/0.1/person_363,Maserati
http://xmlns.com/foaf/0.1/person_363,Chevrolet
http://xmlns.com/foaf/0.1/person_303,GMC
http://xmlns.com/foaf/0.1/person_303,Lincoln
http://xmlns.com/foaf/0.1/person_303,GMC
http://xmlns.com/foaf/0.1/person_303,Lincoln
http://xmlns.com/foaf/0.1/person_672,Lincoln
http://xmlns.com/foaf/0.1/person_672,Dodge
http://xmlns.com/foaf/0.1/person_672,Lincoln
http://xmlns.com/foaf/0.1/person_672,Dodge
http://xmlns.com/foaf/0.1/person_415,Dodge
http://xmlns.com/foaf/0.1/person_415,Dodge
http://xmlns.com/foaf/0.1/person_520,Mazda
http://xmlns.com/foaf/0.1/person_520,Mazda
http://xmlns.com/foaf/0.1/person_98,Mitsubishi
http://xmlns.com/foaf/0.1/person_98,Mitsubishi
http://xmlns.com/foaf/0.1/person_890,Mazda
http://xmlns.com/foaf/0.1/person_890,Chevrolet
http://xmlns.com/foaf/0.1/person_890,Mazda
http://xmlns.com/foaf/0.1/person_890,Chevrolet
http://xmlns.com/foaf/0.1/person_115,Volvo
http://xmlns.com/foaf/0.1/person_115,Lexus
http://xmlns.com/foaf/0.1/person_115,Volvo
http://xmlns.com/foaf/0.1/person_115,Lexus
http://xmlns.com/foaf/0.1/person_146,Chrysler
http://xmlns.com/foaf/0.1/person_146,Subaru
http://xmlns.com/foaf/0.1/person_146,Chrysler
http://xmlns.com/foaf/0.1/person_146,Subaru
http://xmlns.com/foaf/0.1/person_79,Subaru
http://xmlns.com/foaf/0.1/person_79,Chevrolet
http://xmlns.com/foaf/0.1/person_79,Subaru
http://xmlns.com/foaf/0.1/person_79,Chevrolet
http://xmlns.com/foaf/0.1/person_576,Nissan
http://xmlns.com/foaf/0.1/person_576,Nissan
http://xmlns.com/foaf/0.1/person_316,Mazda
http://xmlns.com/foaf/0.1/person_316,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_316,Mazda
http://xmlns.com/foaf/0.1/person_316,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_469,Mitsubishi
http://xmlns.com/foaf/0.1/person_469,Mitsubishi
http://xmlns.com/foaf/0.1/person_264,Volkswagen
http://xmlns.com/foaf/0.1/person_264,Volkswagen
http://xmlns.com/foaf/0.1/person_928,Toyota
http://xmlns.com/foaf/0.1/person_928,Hyundai
http://xmlns.com/foaf/0.1/person_928,Toyota
http://xmlns.com/foaf/0.1/person_928,Hyundai
http://xmlns.com/foaf/0.1/person_3,Chevrolet
http://xmlns.com/foaf/0.1/person_3,Land Rover
http://xmlns.com/foaf/0.1/person_3,Chevrolet
http://xmlns.com/foaf/0.1/person_3,Land Rover
http://xmlns.com/foaf/0.1/person_676,Buick
http://xmlns.com/foaf/0.1/person_676,Bentley
http://xmlns.com/foaf/0.1/person_676,Buick
http://xmlns.com/foaf/0.1/person_676,Bentley
http://xmlns.com/foaf/0.1/person_756,Nissan
http://xmlns.com/foaf/0.1/person_756,Nissan
http://xmlns.com/foaf/0.1/person_331,Pontiac
http://xmlns.com/foaf/0.1/person_331,Chevrolet
http://xmlns.com/foaf/0.1/person_331,Pontiac
http://xmlns.com/foaf/0.1/person_331,Chevrolet
http://xmlns.com/foaf/0.1/person_379,Ford
http://xmlns.com/foaf/0.1/person_379,Ford
http://xmlns.com/foaf/0.1/person_975,Lexus
http://xmlns.com/foaf/0.1/person_975,Hyundai
http://xmlns.com/foaf/0.1/person_975,Lexus
http://xmlns.com/foaf/0.1/person_975,Hyundai
http://xmlns.com/foaf/0.1/person_903,Lincoln
http://xmlns.com/foaf/0.1/person_903,Chevrolet
http://xmlns.com/foaf/0.1/person_903,Lincoln
http://xmlns.com/foaf/0.1/person_903,Chevrolet
http://xmlns.com/foaf/0.1/person_934,Cadillac
http://xmlns.com/foaf/0.1/person_934,Cadillac
http://xmlns.com/foaf/0.1/person_932,Pontiac
http://xmlns.com/foaf/0.1/person_932,Pontiac
http://xmlns.com/foaf/0.1/person_119,Mazda
http://xmlns.com/foaf/0.1/person_119,Mazda
http://xmlns.com/foaf/0.1/person_454,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_454,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_145,BMW
http://xmlns.com/foaf/0.1/person_145,Ford
http://xmlns.com/foaf/0.1/person_145,BMW
http://xmlns.com/foaf/0.1/person_145,Ford
http://xmlns.com/foaf/0.1/person_777,Toyota
http://xmlns.com/foaf/0.1/person_777,Toyota
http://xmlns.com/foaf/0.1/person_37,Nissan
http://xmlns.com/foaf/0.1/person_37,Dodge
http://xmlns.com/foaf/0.1/person_37,Nissan
http://xmlns.com/foaf/0.1/person_37,Dodge
http://xmlns.com/foaf/0.1/person_801,Volvo
http://xmlns.com/foaf/0.1/person_801,Volvo
http://xmlns.com/foaf/0.1/person_991,Toyota
http://xmlns.com/foaf/0.1/person_991,Toyota
http://xmlns.com/foaf/0.1/person_170,Pontiac
http://xmlns.com/foaf/0.1/person_170,Pontiac
http://xmlns.com/foaf/0.1/person_637,Cadillac
http://xmlns.com/foaf/0.1/person_637,Cadillac
http://xmlns.com/foaf/0.1/person_47,GMC
http://xmlns.com/foaf/0.1/person_47,Infiniti
http://xmlns.com/foaf/0.1/person_47,GMC
http://xmlns.com/foaf/0.1/person_47,Infiniti
http://xmlns.com/foaf/0.1/person_711,Mazda
http://xmlns.com/foaf/0.1/person_711,Hyundai
http://xmlns.com/foaf/0.1/person_711,Mazda
http://xmlns.com/foaf/0.1/person_711,Hyundai
http://xmlns.com/foaf/0.1/person_2,Dodge
http://xmlns.com/foaf/0.1/person_2,Volkswagen
http://xmlns.com/foaf/0.1/person_2,Dodge
http://xmlns.com/foaf/0.1/person_2,Volkswagen
http://xmlns.com/foaf/0.1/person_791,MINI
http://xmlns.com/foaf/0.1/person_791,MINI
http://xmlns.com/foaf/0.1/person_458,Toyota
http://xmlns.com/foaf/0.1/person_458,Dodge
http://xmlns.com/foaf/0.1/person_458,Toyota
http://xmlns.com/foaf/0.1/person_458,Dodge
http://xmlns.com/foaf/0.1/person_507,Dodge
http://xmlns.com/foaf/0.1/person_507,Dodge
http://xmlns.com/foaf/0.1/person_72,Mazda
http://xmlns.com/foaf/0.1/person_72,Mazda
http://xmlns.com/foaf/0.1/person_72,Mazda
http://xmlns.com/foaf/0.1/person_72,Mazda
http://xmlns.com/foaf/0.1/person_538,Cadillac
http://xmlns.com/foaf/0.1/person_538,Chevrolet
http://xmlns.com/foaf/0.1/person_538,Cadillac
http://xmlns.com/foaf/0.1/person_538,Chevrolet
http://xmlns.com/foaf/0.1/person_486,Lincoln
http://xmlns.com/foaf/0.1/person_486,Lincoln
http://xmlns.com/foaf/0.1/person_724,Suzuki
http://xmlns.com/foaf/0.1/person_724,Land Rover
http://xmlns.com/foaf/0.1/person_724,Suzuki
http://xmlns.com/foaf/0.1/person_724,Land Rover
http://xmlns.com/foaf/0.1/person_550,Kia
http://xmlns.com/foaf/0.1/person_550,Plymouth
http://xmlns.com/foaf/0.1/person_550,Kia
http://xmlns.com/foaf/0.1/person_550,Plymouth
http://xmlns.com/foaf/0.1/person_608,Suzuki
http://xmlns.com/foaf/0.1/person_608,Suzuki
http://xmlns.com/foaf/0.1/person_810,Chrysler
http://xmlns.com/foaf/0.1/person_810,Chrysler
http://xmlns.com/foaf/0.1/person_548,Buick
http://xmlns.com/foaf/0.1/person_548,Volvo
http://xmlns.com/foaf/0.1/person_548,Buick
http://xmlns.com/foaf/0.1/person_548,Volvo
http://xmlns.com/foaf/0.1/person_496,Oldsmobile
http://xmlns.com/foaf/0.1/person_496,Oldsmobile
http://xmlns.com/foaf/0.1/person_902,Suzuki
http://xmlns.com/foaf/0.1/person_902,Suzuki
http://xmlns.com/foaf/0.1/person_606,Jeep
http://xmlns.com/foaf/0.1/person_606,Jeep
http://xmlns.com/foaf/0.1/person_949,Ford
http://xmlns.com/foaf/0.1/person_949,Ford
http://xmlns.com/foaf/0.1/person_869,Lamborghini
http://xmlns.com/foaf/0.1/person_869,Chevrolet
http://xmlns.com/foaf/0.1/person_869,Lamborghini
http://xmlns.com/foaf/0.1/person_869,Chevrolet
http://xmlns.com/foaf/0.1/person_653,Mitsubishi
http://xmlns.com/foaf/0.1/person_653,Lincoln
http://xmlns.com/foaf/0.1/person_653,Mitsubishi
http://xmlns.com/foaf/0.1/person_653,Lincoln
http://xmlns.com/foaf/0.1/person_405,Hyundai
http://xmlns.com/foaf/0.1/person_405,Hyundai
http://xmlns.com/foaf/0.1/person_353,Mitsubishi
http://xmlns.com/foaf/0.1/person_353,Mitsubishi
http://xmlns.com/foaf/0.1/person_872,Hyundai
http://xmlns.com/foaf/0.1/person_872,Hyundai
http://xmlns.com/foaf/0.1/person_250,Mercury
http://xmlns.com/foaf/0.1/person_250,Pontiac
http://xmlns.com/foaf/0.1/person_250,Mercury
http://xmlns.com/foaf/0.1/person_250,Pontiac
http://xmlns.com/foaf/0.1/person_952,Buick
http://xmlns.com/foaf/0.1/person_952,Subaru
http://xmlns.com/foaf/0.1/person_952,Buick
http://xmlns.com/foaf/0.1/person_952,Subaru
http://xmlns.com/foaf/0.1/person_554,Bugatti
http://xmlns.com/foaf/0.1/person_554,Nissan
http://xmlns.com/foaf/0.1/person_554,Bugatti
http://xmlns.com/foaf/0.1/person_554,Nissan
http://xmlns.com/foaf/0.1/person_177,Honda
http://xmlns.com/foaf/0.1/person_177,Chrysler
http://xmlns.com/foaf/0.1/person_177,Honda
http://xmlns.com/foaf/0.1/person_177,Chrysler
http://xmlns.com/foaf/0.1/person_257,Honda
http://xmlns.com/foaf/0.1/person_257,Honda
http://xmlns.com/foaf/0.1/person_885,Pontiac
http://xmlns.com/foaf/0.1/person_885,Chevrolet
http://xmlns.com/foaf/0.1/person_885,Pontiac
http://xmlns.com/foaf/0.1/person_885,Chevrolet
http://xmlns.com/foaf/0.1/person_506,Audi
http://xmlns.com/foaf/0.1/person_506,Audi
http://xmlns.com/foaf/0.1/person_506,Audi
http://xmlns.com/foaf/0.1/person_506,Audi
http://xmlns.com/foaf/0.1/person_373,Porsche
http://xmlns.com/foaf/0.1/person_373,Nissan
http://xmlns.com/foaf/0.1/person_373,Porsche
http://xmlns.com/foaf/0.1/person_373,Nissan
http://xmlns.com/foaf/0.1/person_754,Rambler
http://xmlns.com/foaf/0.1/person_754,Chevrolet
http://xmlns.com/foaf/0.1/person_754,Rambler
http://xmlns.com/foaf/0.1/person_754,Chevrolet
http://xmlns.com/foaf/0.1/person_816,Hyundai
http://xmlns.com/foaf/0.1/person_816,Kia
http://xmlns.com/foaf/0.1/person_816,Hyundai
http://xmlns.com/foaf/0.1/person_816,Kia
http://xmlns.com/foaf/0.1/person_332,Lincoln
http://xmlns.com/foaf/0.1/person_332,Lincoln
http://xmlns.com/foaf/0.1/person_89,Ford
http://xmlns.com/foaf/0.1/person_89,Ford
http://xmlns.com/foaf/0.1/person_185,BMW
http://xmlns.com/foaf/0.1/person_185,BMW
http://xmlns.com/foaf/0.1/person_278,Audi
http://xmlns.com/foaf/0.1/person_278,Cadillac
http://xmlns.com/foaf/0.1/person_278,Audi
http://xmlns.com/foaf/0.1/person_278,Cadillac
http://xmlns.com/foaf/0.1/person_87,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_87,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_605,BMW
http://xmlns.com/foaf/0.1/person_605,BMW
http://xmlns.com/foaf/0.1/person_431,Maybach
http://xmlns.com/foaf/0.1/person_431,Mazda
http://xmlns.com/foaf/0.1/person_431,Maybach
http://xmlns.com/foaf/0.1/person_431,Mazda
http://xmlns.com/foaf/0.1/person_596,Volkswagen
http://xmlns.com/foaf/0.1/person_596,Volkswagen
http://xmlns.com/foaf/0.1/person_20,Pontiac
http://xmlns.com/foaf/0.1/person_20,Pontiac
http://xmlns.com/foaf/0.1/person_611,Subaru
http://xmlns.com/foaf/0.1/person_611,Subaru
http://xmlns.com/foaf/0.1/person_691,Chevrolet
http://xmlns.com/foaf/0.1/person_691,Chevrolet
http://xmlns.com/foaf/0.1/person_435,Ford
http://xmlns.com/foaf/0.1/person_435,Ford
http://xmlns.com/foaf/0.1/person_404,MINI
http://xmlns.com/foaf/0.1/person_404,MINI
http://xmlns.com/foaf/0.1/person_739,Dodge
http://xmlns.com/foaf/0.1/person_739,Dodge
http://xmlns.com/foaf/0.1/person_135,GMC
http://xmlns.com/foaf/0.1/person_135,Lexus
http://xmlns.com/foaf/0.1/person_135,GMC
http://xmlns.com/foaf/0.1/person_135,Lexus
http://xmlns.com/foaf/0.1/person_621,Lexus
http://xmlns.com/foaf/0.1/person_621,Lexus
http://xmlns.com/foaf/0.1/person_305,Mercury
http://xmlns.com/foaf/0.1/person_305,Mercury
http://xmlns.com/foaf/0.1/person_565,Eagle
http://xmlns.com/foaf/0.1/person_565,Buick
http://xmlns.com/foaf/0.1/person_565,Eagle
http://xmlns.com/foaf/0.1/person_565,Buick
http://xmlns.com/foaf/0.1/person_68,Infiniti
http://xmlns.com/foaf/0.1/person_68,Chevrolet
http://xmlns.com/foaf/0.1/person_68,Infiniti
http://xmlns.com/foaf/0.1/person_68,Chevrolet
http://xmlns.com/foaf/0.1/person_782,Dodge
http://xmlns.com/foaf/0.1/person_782,Dodge
http://xmlns.com/foaf/0.1/person_522,Honda
http://xmlns.com/foaf/0.1/person_522,Honda
http://xmlns.com/foaf/0.1/person_917,Ford
http://xmlns.com/foaf/0.1/person_917,Ford
http://xmlns.com/foaf/0.1/person_396,Buick
http://xmlns.com/foaf/0.1/person_396,Mitsubishi
http://xmlns.com/foaf/0.1/person_396,Buick
http://xmlns.com/foaf/0.1/person_396,Mitsubishi
http://xmlns.com/foaf/0.1/person_93,Honda
http://xmlns.com/foaf/0.1/person_93,Kia
http://xmlns.com/foaf/0.1/person_93,Honda
http://xmlns.com/foaf/0.1/person_93,Kia
http://xmlns.com/foaf/0.1/person_225,Cadillac
http://xmlns.com/foaf/0.1/person_225,Cadillac
http://xmlns.com/foaf/0.1/person_745,Honda
http://xmlns.com/foaf/0.1/person_745,Pontiac
http://xmlns.com/foaf/0.1/person_745,Honda
http://xmlns.com/foaf/0.1/person_745,Pontiac
http://xmlns.com/foaf/0.1/person_463,Cadillac
http://xmlns.com/foaf/0.1/person_463,Cadillac
http://xmlns.com/foaf/0.1/person_569,Kia
http://xmlns.com/foaf/0.1/person_569,Kia
http://xmlns.com/foaf/0.1/person_923,Ford
http://xmlns.com/foaf/0.1/person_923,Ford
http://xmlns.com/foaf/0.1/person_923,Ford
http://xmlns.com/foaf/0.1/person_923,Ford
http://xmlns.com/foaf/0.1/person_150,Mitsubishi
http://xmlns.com/foaf/0.1/person_150,Panoz
http://xmlns.com/foaf/0.1/person_150,Mitsubishi
http://xmlns.com/foaf/0.1/person_150,Panoz
http://xmlns.com/foaf/0.1/person_819,BMW
http://xmlns.com/foaf/0.1/person_819,BMW
http://xmlns.com/foaf/0.1/person_786,Pontiac
http://xmlns.com/foaf/0.1/person_786,Jeep
http://xmlns.com/foaf/0.1/person_786,Pontiac
http://xmlns.com/foaf/0.1/person_786,Jeep
http://xmlns.com/foaf/0.1/person_231,Honda
http://xmlns.com/foaf/0.1/person_231,Infiniti
http://xmlns.com/foaf/0.1/person_231,Honda
http://xmlns.com/foaf/0.1/person_231,Infiniti
http://xmlns.com/foaf/0.1/person_229,Chevrolet
http://xmlns.com/foaf/0.1/person_229,Chevrolet
http://xmlns.com/foaf/0.1/person_921,Dodge
http://xmlns.com/foaf/0.1/person_921,Kia
http://xmlns.com/foaf/0.1/person_921,Dodge
http://xmlns.com/foaf/0.1/person_921,Kia
http://xmlns.com/foaf/0.1/person_26,Lincoln
http://xmlns.com/foaf/0.1/person_26,Lincoln
http://xmlns.com/foaf/0.1/person_403,Dodge
http://xmlns.com/foaf/0.1/person_403,Dodge
http://xmlns.com/foaf/0.1/person_350,Acura
http://xmlns.com/foaf/0.1/person_350,Acura
http://xmlns.com/foaf/0.1/person_849,Chevrolet
http://xmlns.com/foaf/0.1/person_849,Chevrolet
http://xmlns.com/foaf/0.1/person_178,Toyota
http://xmlns.com/foaf/0.1/person_178,Toyota
http://xmlns.com/foaf/0.1/person_304,Buick
http://xmlns.com/foaf/0.1/person_304,Buick
http://xmlns.com/foaf/0.1/person_36,Jaguar
http://xmlns.com/foaf/0.1/person_36,Chevrolet
http://xmlns.com/foaf/0.1/person_36,Jaguar
http://xmlns.com/foaf/0.1/person_36,Chevrolet
http://xmlns.com/foaf/0.1/person_564,Ford
http://xmlns.com/foaf/0.1/person_564,Ford
http://xmlns.com/foaf/0.1/person_66,GMC
http://xmlns.com/foaf/0.1/person_66,Pontiac
http://xmlns.com/foaf/0.1/person_66,GMC
http://xmlns.com/foaf/0.1/person_66,Pontiac
http://xmlns.com/foaf/0.1/person_626,Ford
http://xmlns.com/foaf/0.1/person_626,Ford
http://xmlns.com/foaf/0.1/person_251,Hyundai
http://xmlns.com/foaf/0.1/person_251,Kia
http://xmlns.com/foaf/0.1/person_251,Hyundai
http://xmlns.com/foaf/0.1/person_251,Kia
http://xmlns.com/foaf/0.1/person_718,Volkswagen
http://xmlns.com/foaf/0.1/person_718,Chevrolet
http://xmlns.com/foaf/0.1/person_718,Volkswagen
http://xmlns.com/foaf/0.1/person_718,Chevrolet
http://xmlns.com/foaf/0.1/person_61,Cadillac
http://xmlns.com/foaf/0.1/person_61,Ford
http://xmlns.com/foaf/0.1/person_61,Cadillac
http://xmlns.com/foaf/0.1/person_61,Ford
http://xmlns.com/foaf/0.1/person_92,Mazda
http://xmlns.com/foaf/0.1/person_92,Chevrolet
http://xmlns.com/foaf/0.1/person_92,Mazda
http://xmlns.com/foaf/0.1/person_92,Chevrolet
http://xmlns.com/foaf/0.1/person_527,Buick
http://xmlns.com/foaf/0.1/person_527,Suzuki
http://xmlns.com/foaf/0.1/person_527,Buick
http://xmlns.com/foaf/0.1/person_527,Suzuki
http://xmlns.com/foaf/0.1/person_713,Land Rover
http://xmlns.com/foaf/0.1/person_713,Land Rover
http://xmlns.com/foaf/0.1/person_744,Toyota
http://xmlns.com/foaf/0.1/person_744,BMW
http://xmlns.com/foaf/0.1/person_744,Toyota
http://xmlns.com/foaf/0.1/person_744,BMW
http://xmlns.com/foaf/0.1/person_639,Mazda
http://xmlns.com/foaf/0.1/person_639,Mazda
http://xmlns.com/foaf/0.1/person_112,Buick
http://xmlns.com/foaf/0.1/person_112,Honda
http://xmlns.com/foaf/0.1/person_112,Buick
http://xmlns.com/foaf/0.1/person_112,Honda
http://xmlns.com/foaf/0.1/person_537,GMC
http://xmlns.com/foaf/0.1/person_537,GMC
http://xmlns.com/foaf/0.1/person_858,Chrysler
http://xmlns.com/foaf/0.1/person_858,Chevrolet
http://xmlns.com/foaf/0.1/person_858,Chrysler
http://xmlns.com/foaf/0.1/person_858,Chevrolet
http://xmlns.com/foaf/0.1/person_568,Pontiac
http://xmlns.com/foaf/0.1/person_568,Pontiac
http://xmlns.com/foaf/0.1/person_817,Porsche
http://xmlns.com/foaf/0.1/person_817,Chevrolet
http://xmlns.com/foaf/0.1/person_817,Porsche
http://xmlns.com/foaf/0.1/person_817,Chevrolet
http://xmlns.com/foaf/0.1/person_920,BMW
http://xmlns.com/foaf/0.1/person_920,BMW
http://xmlns.com/foaf/0.1/person_543,Chevrolet
http://xmlns.com/foaf/0.1/person_543,Subaru
http://xmlns.com/foaf/0.1/person_543,Chevrolet
http://xmlns.com/foaf/0.1/person_543,Subaru
http://xmlns.com/foaf/0.1/person_760,Jeep
http://xmlns.com/foaf/0.1/person_760,Jeep
http://xmlns.com/foaf/0.1/person_246,Mazda
http://xmlns.com/foaf/0.1/person_246,Mazda
http://xmlns.com/foaf/0.1/person_191,Panoz
http://xmlns.com/foaf/0.1/person_191,Buick
http://xmlns.com/foaf/0.1/person_191,Panoz
http://xmlns.com/foaf/0.1/person_191,Buick
http://xmlns.com/foaf/0.1/person_283,BMW
http://xmlns.com/foaf/0.1/person_283,Lincoln
http://xmlns.com/foaf/0.1/person_283,BMW
http://xmlns.com/foaf/0.1/person_283,Lincoln
http://xmlns.com/foaf/0.1/person_642,Ford
http://xmlns.com/foaf/0.1/person_642,Ford
http://xmlns.com/foaf/0.1/person_382,Pontiac
http://xmlns.com/foaf/0.1/person_382,Pontiac
http://xmlns.com/foaf/0.1/person_874,Audi
http://xmlns.com/foaf/0.1/person_874,Lincoln
http://xmlns.com/foaf/0.1/person_874,Audi
http://xmlns.com/foaf/0.1/person_874,Lincoln
http://xmlns.com/foaf/0.1/person_203,Subaru
http://xmlns.com/foaf/0.1/person_203,Subaru
http://xmlns.com/foaf/0.1/person_954,Lincoln
http://xmlns.com/foaf/0.1/person_954,Dodge
http://xmlns.com/foaf/0.1/person_954,Lincoln
http://xmlns.com/foaf/0.1/person_954,Dodge
http://xmlns.com/foaf/0.1/person_34,Ford
http://xmlns.com/foaf/0.1/person_34,Ford
http://xmlns.com/foaf/0.1/person_91,Dodge
http://xmlns.com/foaf/0.1/person_91,Toyota
http://xmlns.com/foaf/0.1/person_91,Dodge
http://xmlns.com/foaf/0.1/person_91,Toyota
http://xmlns.com/foaf/0.1/person_420,Cadillac
http://xmlns.com/foaf/0.1/person_420,Mitsubishi
http://xmlns.com/foaf/0.1/person_420,Cadillac
http://xmlns.com/foaf/0.1/person_420,Mitsubishi
http://xmlns.com/foaf/0.1/person_743,Chevrolet
http://xmlns.com/foaf/0.1/person_743,Lincoln
http://xmlns.com/foaf/0.1/person_743,Chevrolet
http://xmlns.com/foaf/0.1/person_743,Lincoln
http://xmlns.com/foaf/0.1/person_321,Pontiac
http://xmlns.com/foaf/0.1/person_321,Chevrolet
http://xmlns.com/foaf/0.1/person_321,Pontiac
http://xmlns.com/foaf/0.1/person_321,Chevrolet
http://xmlns.com/foaf/0.1/person_369,Pontiac
http://xmlns.com/foaf/0.1/person_369,Pontiac
http://xmlns.com/foaf/0.1/person_319,Mitsubishi
http://xmlns.com/foaf/0.1/person_319,Mitsubishi
http://xmlns.com/foaf/0.1/person_40,Lincoln
http://xmlns.com/foaf/0.1/person_40,Lincoln
http://xmlns.com/foaf/0.1/person_391,Porsche
http://xmlns.com/foaf/0.1/person_391,Lamborghini
http://xmlns.com/foaf/0.1/person_391,Porsche
http://xmlns.com/foaf/0.1/person_391,Lamborghini
http://xmlns.com/foaf/0.1/person_680,Hyundai
http://xmlns.com/foaf/0.1/person_680,Hyundai
http://xmlns.com/foaf/0.1/person_483,Land Rover
http://xmlns.com/foaf/0.1/person_483,Bugatti
http://xmlns.com/foaf/0.1/person_483,Land Rover
http://xmlns.com/foaf/0.1/person_483,Bugatti
http://xmlns.com/foaf/0.1/person_292,Chevrolet
http://xmlns.com/foaf/0.1/person_292,Volvo
http://xmlns.com/foaf/0.1/person_292,Chevrolet
http://xmlns.com/foaf/0.1/person_292,Volvo
http://xmlns.com/foaf/0.1/person_759,Jaguar
http://xmlns.com/foaf/0.1/person_759,Nissan
http://xmlns.com/foaf/0.1/person_759,Jaguar
http://xmlns.com/foaf/0.1/person_759,Nissan
http://xmlns.com/foaf/0.1/person_585,Jaguar
http://xmlns.com/foaf/0.1/person_585,Jaguar
http://xmlns.com/foaf/0.1/person_325,Chevrolet
http://xmlns.com/foaf/0.1/person_325,Jeep
http://xmlns.com/foaf/0.1/person_325,Chevrolet
http://xmlns.com/foaf/0.1/person_325,Jeep
http://xmlns.com/foaf/0.1/person_771,Chevrolet
http://xmlns.com/foaf/0.1/person_771,Jeep
http://xmlns.com/foaf/0.1/person_771,Chevrolet
